user_preferences;workout_plan;user_feedback
{'days': 4, 'split': 'full-body', 'goals': 'general', 'cardio': True, 'muscles': ['push', 'legs', 'pull']};[{'day': 'Push Day 1', 'exercises': ['knee push-ups', 'Horizontal traction isometry', 'Cross-Bench Dumbbell Pullovers', 'Dumbbell Front Raise', 'Front Raises', 'Side-lying External Rotation']}, {'day': 'Push Day 2', 'exercises': ['Leverage Machine Chest Press', 'Left neck stretch', 'Upright Row, SZ-bar', 'Lateral Raises', 'TRX Tricep Extension', 'Facepull']}, {'day': 'Pull Day 1', 'exercises': ['Deadlifts', 'Helms Row', 'Cable Row', 'Chin-ups', 'Biceps Curls (Dumbbell)', 'Long-Pulley, Narrow']}, {'day': 'Pull Day 2', 'exercises': ['Dumbbell Concentration Curl', 'Close-grip Lat Pull Down', 'Deficit Deadlift', 'T-Bar row', 'Seated W Curl', 'Counterclockwise neck circles']}, {'day': 'Leg Day', 'exercises': ['Romanian Deadlift', 'Plank with Alternating Leg Lift', 'Leg Curls (standing)', 'Recumbent Bike', 'Leg Press', 'Toe Touch']}, {'day': 'Cardio Day', 'exercises': ['Zone 2 Running', 'Running', 'Run - Interval Training', 'Jump rope: basic jumps', 'Cycling cardio session', 'Run']}];{'satisfaction': 2, 'progress': 2, 'adherence': 1, 'effectiveness': 8}
{'days': 3, 'split': 'full-body', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['pull']};[{'day': 'Pull Day 1', 'exercises': ['Alternating Biceps Curls With Dumbbell', 'REMO AL MENTON', 'Chin Up', 'Cycling', 'TRX hammer curl - biceps', 'Biceps Curls With Dumbbell']}];{'satisfaction': 4, 'progress': 2, 'adherence': 3, 'effectiveness': 5}
{'days': 4, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['abs', 'push']};[{'day': 'Push Day 1', 'exercises': ['Push-Ups | Incline', 'Plank Shoulter Taps', 'Right neck stretch', 'Bent Over Rowing Reverse', 'Bear Walk', 'Incline Skull Crush']}, {'day': 'Push Day 2', 'exercises': ['Upright Row w/ Dumbbells', 'Smith Machine Close-grip Bench Press', 'Claps over the head', 'Standing biceps stretch right', 'Rowing Machine', 'Isometric Wipers']}, {'day': 'Abs Day', 'exercises': ['Crunches on Machine', 'Standing Side Crunches', 'Full Sit Outs', 'Reverse Plank', 'Side Bends on Machine', 'Planche dynamique']}, {'day': 'Cardio Day', 'exercises': ['Running', 'Zone 2 Running', 'High knees', '3D lunge warmup', 'Run', 'Stationary Bike']}];{'satisfaction': 2, 'progress': 2, 'adherence': 2, 'effectiveness': 8}
{'days': 3, 'split': 'push-pull', 'goals': 'general', 'cardio': True, 'muscles': ['legs']};[{'day': 'Leg Day', 'exercises': ['Sumo Deadlifts (Barbell)', 'Jumping Jack HD', 'Leg Curl', 'Knee to Chest Stretch', 'Exercise Band Plantarflexion', 'Side split squats left']}, {'day': 'Cardio Day', 'exercises': ['Cycling cardio session', 'Jogging', 'High knees', 'Jump rope: basic jumps', 'Running', '3D lunge warmup']}];{'satisfaction': 1, 'progress': 4, 'adherence': 1, 'effectiveness': 2}
{'days': 3, 'split': 'upper-lower', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['push', 'abs', 'legs']};[{'day': 'Push Day 1', 'exercises': ['Triceps Dips (Assisted)', 'Upright Row, on Multi Press', 'Elliptical', 'Thruster', 'Pendelay Rows', 'Torso rotation strech']}, {'day': 'Leg Day', 'exercises': ['Wall Drills', 'Dumbbell Goblet Squat', 'Nordic Curl', 'Crossbody Hamstring Stretch', 'Leg raises pull up bar', 'Dumbbell Lunges Standing']}, {'day': 'Abs Day', 'exercises': ['Leg Raises, Lying', 'TORSO TWIST', 'Incline Plank With Alternate Floor Touch', 'Cable Woodchoppers', 'Toe Taps', 'Crunches HD']}];{'satisfaction': 5, 'progress': 1, 'adherence': 3, 'effectiveness': 3}
{'days': 5, 'split': 'push-pull', 'goals': 'general', 'cardio': True, 'muscles': ['abs', 'legs', 'pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['Tricep Pushdown on Cable', 'Plank-to-Elbow Extension', 'Lateral Rows on Cable, One Armed', 'TRX Tricep Extension', 'Pike Push Ups', 'Shoulder Press, on Machine']}, {'day': 'Push Day 2', 'exercises': ['Leverage Machine Chest Press', 'Dumbbell Front Raise', 'Smith Press', 'Pull Ups on Machine', 'Cable Fly', 'Skullcrusher SZ-bar']}, {'day': 'Pull Day 1', 'exercises': ['Biceps Curls With Dumbbell', 'Cable Row', 'Dumbbell bicep curl to press', 'Reverse Grip Barbell Curls', 'Seated Cable Rows', 'REMO AL MENTON']}, {'day': 'Pull Day 2', 'exercises': ['Reverse Bar Curl', 'Cable Concentration Curl', 'PULL OVER POLEA ALTA', 'Lat Pull Down (Leaning Back)', 'Reverse Curl', 'YWTs']}, {'day': 'Leg Day', 'exercises': ['Hamstring Kicks', 'Overhead Squat', 'ClimbMill', 'Barbell Lunges Standing', 'Romanian Deadlift', 'Legs Curls']}, {'day': 'Abs Day', 'exercises': ['bicycle crunches', 'TORSO TWIST', 'Side Dumbbell Trunk Flexion', 'Negative Crunches', 'Side Bends on Machine', 'Flexión lateral']}, {'day': 'Cardio Day', 'exercises': ['Run', 'Stationary Bike', 'Jogging', 'Zone 2 Running', 'Cycling cardio session', 'Run - Treadmill']}];{'satisfaction': 8, 'progress': 8, 'adherence': 7, 'effectiveness': 8}
{'days': 6, 'split': 'push-pull', 'goals': 'general', 'cardio': False, 'muscles': ['pull', 'legs', 'abs']};[{'day': 'Pull Day 1', 'exercises': ['Arco femorale una gamba', 'Elevated prayer stretch', 'Lat Pull DB', 'Remo maquina abierto supino', 'Prone Scapular Retraction - Arms at Side', 'Chin-ups']}, {'day': 'Pull Day 2', 'exercises': ['Hammercurls on Cable', 'Dumbbell drag curls', 'Dumbbell Incline Curl', 'Biceps Curls With SZ-bar', 'Neck half circles', 'Jalón cerrado supino']}, {'day': 'Pull Day 3', 'exercises': ['Rowing with TRX band', 'Neck half circles', 'Seated rear delt rise', 'Jalón cerrado supino', 'Chin Up', 'Quadruped thoracic rotation right']}, {'day': 'Leg Day', 'exercises': ['Dumbbell Goblet Squat', 'Pistol squats right', 'Side split squats right', 'Side Slides + Squats', 'Elevación de talón de pie', 'Dumbbell Lunges Standing']}, {'day': 'Abs Day', 'exercises': ['Hanging Leg Raises', 'Crunches With Cable', 'L Hold', 'Heel Touches', 'TRX roll out', 'Full Sit Outs']}];{'satisfaction': 9, 'progress': 9, 'adherence': 7, 'effectiveness': 8}
{'days': 6, 'split': 'upper-lower', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['abs', 'legs', 'pull']};[{'day': 'Pull Day 1', 'exercises': ['Quadruped thoracic rotation left', 'Chin-ups', 'LYING DUMBBELL ROW SS SEATED SHRUG', 'Seated Cable Row', 'Cable Concentration Curl', 'Skydiver with arms in T-position']}, {'day': 'Pull Day 2', 'exercises': ['Meadows Row', 'Sit & Reach', 'Wide-grip Pulldown', 'Renegade Row', 'Row', 'Front neck stretch']}, {'day': 'Pull Day 3', 'exercises': ['Chin Up', 'Right levator scapulae stretch', 'Hip Raise, Lying', 'Band pull-aparts', 'Reverse Preacher Curl (Close Grip)', 'Row']}, {'day': 'Leg Day', 'exercises': ['Side Slides + Squats', 'Stiff', 'Calf raises, left leg', 'Dumbbell Lunges Walking', 'Stiff-legged Deadlifts', 'Dumbbell Deadlift']}, {'day': 'Abs Day', 'exercises': ['Side Crunch', 'Heel Touches', 'Medicine ball twist', 'Lying Leg Raise', 'L Hold', 'Full Sit Outs']}];{'satisfaction': 7, 'progress': 9, 'adherence': 9, 'effectiveness': 7}
{'days': 5, 'split': 'upper-lower', 'goals': 'general', 'cardio': False, 'muscles': ['pull', 'abs']};[{'day': 'Pull Day 1', 'exercises': ['Shotgun Row', 'Overhand Cable Curl', 'Dumbbell Concentration Curl', 'Hammercurls on Cable', 'Lat Pull Down (Leaning Back)', 'Reverse Curl']}, {'day': 'Pull Day 2', 'exercises': ['Arco femorale una gamba', 'Rowing with TRX band', 'SEATED CABLE MID TRAP SHRUG', 'scorpion kick', 'Clean', 'Biceps Curls With Dumbbell']}, {'day': 'Abs Day', 'exercises': ['Leg Raises, Standing', 'Deadbug', 'Heel Touches', 'bicycle crunches', 'Knee Raises', 'Standing Side Crunches']}];{'satisfaction': 7, 'progress': 9, 'adherence': 8, 'effectiveness': 8}
{'days': 4, 'split': 'upper-lower', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['push']};[{'day': 'Push Day 1', 'exercises': ['Low-Cable Cross-Over - NB', 'Shoulder Raise Side and Front DB', 'commando pull-ups', 'High-Cable Cross Tricep Extention - NB', 'Incline Dumbbell Press', 'Push Press']}, {'day': 'Push Day 2', 'exercises': ['Incline Bench Press - MP', 'Lateral Raises', 'commando pull-ups', 'Dumbbell Shoulder Rotations', 'Reverse Wood Chops', 'Seated Bench Press']}, {'day': 'Cardio Day', 'exercises': ['High knees', 'Jogging', 'Swimming 50m sprints', 'Cycling cardio session', 'Stationary Bike', 'Run - Interval Training']}];{'satisfaction': 2, 'progress': 3, 'adherence': 1, 'effectiveness': 9}
{'days': 4, 'split': 'upper-lower', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['abs', 'pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['Skullcrusher Dumbbells', 'Australian pull-ups', 'Fly With Cable', 'Dips Between Two Benches', 'Cable External Rotation', 'Trx Single Arm Bicep Curl']}, {'day': 'Push Day 2', 'exercises': ['Push Up', 'Bent High Pulls', 'Reverse Grip Bench Press', 'Plank', 'Standing biceps stretch right', 'Straight Bar Cable Front Raise']}, {'day': 'Pull Day 1', 'exercises': ['Reverse Preacher Curl (Close Grip)', 'Cycling', 'Incline Chest-Supported Dumbbell Row', 'Back extensión', 'Elevated prayer stretch', 'V-Bar Pulldown']}, {'day': 'Pull Day 2', 'exercises': ['Close-grip Lat Pull Down', 'Head tilts', 'JALON EN BANCO INCLINADO', 'Rowing with TRX band', 'Iperestensioni Lombari', 'Chin Up']}, {'day': 'Abs Day', 'exercises': ['Barbell Ab Rollout', 'Plate twist', 'Roman Chair', 'Incline Plank With Alternate Floor Touch', 'Crunches', 'Side Crunch']}, {'day': 'Cardio Day', 'exercises': ['Cycling cardio session', 'Running', 'Jump rope: basic jumps', 'Run', 'Jogging', 'Zone 2 Running']}];{'satisfaction': 5, 'progress': 2, 'adherence': 1, 'effectiveness': 7}
{'days': 5, 'split': 'upper-lower', 'goals': 'general', 'cardio': False, 'muscles': ['push', 'abs']};[{'day': 'Push Day 1', 'exercises': ['Incline Bench Press - MP', 'Side Plank', 'Triceps Extensions on Cable', 'Side to Side Push Ups', 'Back bridge', 'Wall balls']}, {'day': 'Push Day 2', 'exercises': ['Shoulder Press, on Machine', 'Triceps stretch left', 'Push OHP', 'commando pull-ups', 'Push-Ups | Incline', 'Perfect Push Up']}, {'day': 'Abs Day', 'exercises': ['Lying Leg Raise', 'Crunches on Machine', 'Incline Plank With Alternate Floor Touch', 'Seated Knee Tuck', 'Planche dynamique', 'Flutter Kicks']}];{'satisfaction': 8, 'progress': 7, 'adherence': 7, 'effectiveness': 9}
{'days': 5, 'split': 'upper-lower', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['push', 'pull', 'abs', 'legs']};[{'day': 'Push Day 1', 'exercises': ['Cable Lateral Raises (Single Arm)', 'Pin OHP', 'Fly With Dumbbells', 'Dumbbell Shoulder Rotations', 'Bent Over Rowing Reverse', 'Pause Bench']}, {'day': 'Push Day 2', 'exercises': ['Landmine press', 'Pullover', 'Frog stand', 'Close-grip Press-ups', 'Lateral Raises', 'Reverse Grip Bench Press']}, {'day': 'Pull Day 1', 'exercises': ['Jalón abierto supino', 'Cable Concentration Curl', 'Left levator scapulae stretch', 'Curl de biceps con agarre prono', 'Backward shoulder rotation', 'Seated Cable Row']}, {'day': 'Pull Day 2', 'exercises': ['Dumbbell drag curls', 'JALONES PECHO NEUTRO', 'Chin-ups', 'Long-Pulley, Narrow', 'Rack Deadlift', 'Dumbbell wide bicep curls']}, {'day': 'Leg Day', 'exercises': ['Calf raises, left leg', 'Gemelos en prensa', 'Sumo Deadlift', 'Extensión de gluteo en  máquina', 'Side Lying Hip Abduction', 'Lunges']}, {'day': 'Abs Day', 'exercises': ['Negative Crunches', 'Rotary Torso Machine', 'TRX roll out', 'bicycle crunches', 'Plate twist', 'Lying Leg Raise']}, {'day': 'Cardio Day', 'exercises': ['Stationary Bike', 'Jogging', 'Run - Treadmill', 'Jump rope: basic jumps', 'Cycling cardio session', 'Swimming 50m sprints']}];{'satisfaction': 8, 'progress': 7, 'adherence': 8, 'effectiveness': 8}
{'days': 4, 'split': 'upper-lower', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['pull', 'push', 'abs', 'legs']};[{'day': 'Push Day 1', 'exercises': ['Military Press mit SZ-Bar', 'Quadriped Arm and Leg Raise', 'Horizontal traction isometry', 'Shoulder Raise Side and Front DB', 'Pause Bench', 'Pin OHP']}, {'day': 'Push Day 2', 'exercises': ['Upright Row w/ Dumbbells', 'Biceps Close Grip Pull Down', 'Straight Bar Cable Front Raise', 'Triceps Overhead (Dumbbell)', 'Side-lying External Rotation', 'Single Arm Plank to Row']}, {'day': 'Pull Day 1', 'exercises': ['Rowing, Lying on Bench', 'Renegade Row', 'Cable Row', 'Back neck stretch', 'Right levator scapulae stretch', 'Jalón cerrado']}, {'day': 'Pull Day 2', 'exercises': ['Sit & Reach', 'Deficit Deadlift', 'Shotgun Row', 'Reverse EZ Bar Cable Curls', 'Long-Pulley (low Row)', 'Curl Araña']}, {'day': 'Leg Day', 'exercises': ['Alternate back lunges', 'Reverse lunges', 'Squat box', 'Sumo Deadlift', 'Single Leg Hamstring Stretch', 'Double Leg Calf Raise']}, {'day': 'Abs Day', 'exercises': ['Crunches With Cable', 'Incline Crutches', 'Splinter Sit-ups', 'Barbell Ab Rollout', 'Crunches', 'Roman Chair']}];{'satisfaction': 2, 'progress': 5, 'adherence': 5, 'effectiveness': 7}
{'days': 3, 'split': 'push-pull', 'goals': 'general', 'cardio': False, 'muscles': ['legs', 'pull']};[{'day': 'Pull Day 1', 'exercises': ['Deficit Deadlift', 'TRX gorilla biceps curl', 'JALONES PECHO NEUTRO', 'Muscle up', 'Iperestensioni Lombari', 'Counterclockwise neck circles']}, {'day': 'Leg Day', 'exercises': ['Plank with Alternating Leg Lift', 'Sumo Deadlift', 'Extensión de gluteos en polea', 'Legs Curls', 'Knee to Chest Stretch', 'Leg Presses (narrow)']}];{'satisfaction': 5, 'progress': 4, 'adherence': 4, 'effectiveness': 1}
{'days': 5, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['legs', 'pull']};[{'day': 'Pull Day 1', 'exercises': ['Curl with kettlebell two hands', 'Cable Row', 'Remo maquina agarre estrecho supino', 'Roll Down', 'REMO AL MENTON', 'Row']}, {'day': 'Pull Day 2', 'exercises': ['Renegade Row', 'Biceps Curls With Barbell', 'V-BAR PULL DOWNS', 'Lat Pull Down (narrow grip)', 'Biceps Curl With Cable', 'Dumbbell Incline Curl']}, {'day': 'Leg Day', 'exercises': ['Side Slides + Squats', 'Barbell Hack Squats', 'Romanian deadlift, single leg', 'Leg Extension', 'Speed Deadlift', 'Knee to Chest Stretch']}, {'day': 'Cardio Day', 'exercises': ['Run - Interval Training', '3D lunge warmup', 'Cycling cardio session', 'Swimming 50m sprints', 'Jump rope: basic jumps', 'Running']}];{'satisfaction': 8, 'progress': 8, 'adherence': 8, 'effectiveness': 7}
{'days': 4, 'split': 'push-pull', 'goals': 'general', 'cardio': False, 'muscles': ['legs']};[{'day': 'Leg Day', 'exercises': ['Double Kettlebell Front Squat', 'Reverse Nordic Curl', 'Hindu Squats', 'Barbell Hip Thrust', 'Elevación de talón sentados', 'Lateral Push Off']}];{'satisfaction': 5, 'progress': 3, 'adherence': 5, 'effectiveness': 9}
{'days': 3, 'split': 'push-pull', 'goals': 'general', 'cardio': False, 'muscles': ['pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['Barbell Triceps Extension', 'Close-grip Press-ups', 'High Knee Skips HD', 'Yoga exercise: Cow-cat', 'Tricep Pushdown on Cable', 'Dumbbell rear delt row']}, {'day': 'Pull Day 1', 'exercises': ['Biceps concentrado martillo (maquina)', 'Blackroll', 'Biceps Curl With Cable', 'one-handed kettlebell curls', 'V-BAR PULL DOWNS', 'Underhand Lat Pull Down']}];{'satisfaction': 4, 'progress': 5, 'adherence': 3, 'effectiveness': 3}
{'days': 3, 'split': 'full-body', 'goals': 'general', 'cardio': True, 'muscles': ['pull', 'legs']};[{'day': 'Pull Day 1', 'exercises': ['Sit & Reach', 'Jalón abierto supino', 'Overhand Cable Curl', 'Clean', 'Dumbbell Row', 'Neck half circles']}, {'day': 'Leg Day', 'exercises': ['Bulgarian split squats right', 'Exercise Band Dorsiflexion', 'Legs Extensions', 'Barbell Hack Squats', 'Sumo Deadlifts (Barbell)', 'Adduktorenmaschine']}, {'day': 'Cardio Day', 'exercises': ['Run - Treadmill', 'Run', '3D lunge warmup', 'Jogging', 'Running', 'High knees']}];{'satisfaction': 4, 'progress': 0, 'adherence': 1, 'effectiveness': 5}
{'days': 4, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['push', 'legs', 'abs', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Landmine press', 'Lying Rotator Cuff Exercise', 'Horizontal traction isometry', 'TRX Tricep Extension', 'Shoulder dislocates', 'Piegamenti a una mano']}, {'day': 'Push Day 2', 'exercises': ['Straight Bar Cable Front Raise', 'Dumbbell Bent Over Row', 'Hindu Pushups', 'PALLOF PRESS', 'Thruster', 'Push-Ups']}, {'day': 'Pull Day 1', 'exercises': ['JALONES PECHO NEUTRO', 'TRX hammer curl - biceps', 'Reverse Grip Barbell Curls', 'Curl Araña', 'PULL OVER POLEA ALTA', 'Walking']}, {'day': 'Pull Day 2', 'exercises': ['YWTs', 'Meadows Row', 'Right levator scapulae stretch', 'Dumbbell Row', 'Seated Cable Row', 'Curl with kettlebell two hands']}, {'day': 'Leg Day', 'exercises': ['Curl femoral sentado', 'Standing Calf Raises', 'Weighted Step-ups', 'Standing Calf Raise', 'Dumbbell Lunges Walking', 'Glute Bridge']}, {'day': 'Abs Day', 'exercises': ['Planche dynamique', 'Roman Chair', 'Side Dumbbell Trunk Flexion', 'Ball crunches', 'Dumbbell Crunches', 'Crunches With Legs Up']}, {'day': 'Cardio Day', 'exercises': ['Run - Treadmill', '3D lunge warmup', 'Cycling cardio session', 'Run', 'Jump rope: basic jumps', 'High knees']}];{'satisfaction': 5, 'progress': 2, 'adherence': 3, 'effectiveness': 8}
{'days': 6, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['abs']};[{'day': 'Abs Day', 'exercises': ['Leg Raises, Lying', 'Crunches', 'Medicine ball twist', 'Dynamic side hold', 'Reach ups', 'Dumbbell Crunches']}, {'day': 'Cardio Day', 'exercises': ['Jump rope: basic jumps', 'Run - Interval Training', 'Running', 'High knees', 'Cycling cardio session', 'Stationary Bike']}];{'satisfaction': 9, 'progress': 8, 'adherence': 7, 'effectiveness': 9}
{'days': 4, 'split': 'full-body', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['pull']};[{'day': 'Pull Day 1', 'exercises': ['Biceps Curls With Barbell', 'Overhand Cable Curl', 'Reverse Preacher Curl (Close Grip)', 'Alternating Biceps Curls With Dumbbell', 'Dumbbell Hang Power Cleans', 'Scapula Pulls']}, {'day': 'Pull Day 2', 'exercises': ['Incline Dumbbell Row', 'Reverse Curl', 'Lat Pull DB', 'TRX hammer curl - biceps', 'Deadlifts', 'Row']}];{'satisfaction': 3, 'progress': 5, 'adherence': 3, 'effectiveness': 7}
{'days': 4, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['push', 'abs', 'legs', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Wall balls', 'Seated Triceps Press', 'Shoulder Press, on Multi Press', 'Decline Bench Press Barbell', 'Elliptical', 'Pendelay Rows']}, {'day': 'Push Day 2', 'exercises': ['Bag training', 'Front lever pull-up', 'Skullcrusher Dumbbells', 'Dips Between Two Benches', 'Trazioni orizzontali al trx', 'Yoga exercise: Cow-cat']}, {'day': 'Pull Day 1', 'exercises': ['Right levator scapulae stretch', 'Standing Bicep Curl', 'Cable Concentration Curl', 'one-handed kettlebell curls', 'Reverse Curl', 'Walking']}, {'day': 'Pull Day 2', 'exercises': ['Dumbbell wide bicep curls', 'Shotgun Row', 'Superman', 'Seated Cable Row', 'Cycling', 'T-Bar row']}, {'day': 'Leg Day', 'exercises': ['Kettlebell Swings', 'Stiff', 'Squats', 'Single Leg RDL', 'Hack Squats', 'Legs Extensions']}, {'day': 'Abs Day', 'exercises': ['Medicine ball twist', 'Full Sit Outs', 'TORSO TWIST', 'Side Dumbbell Trunk Flexion', 'Crunches HD', 'Sit-Ups (elbow to knee)']}, {'day': 'Cardio Day', 'exercises': ['Run', 'Zone 2 Running', 'Run - Treadmill', 'Jogging', 'Run - Interval Training', '3D lunge warmup']}];{'satisfaction': 3, 'progress': 4, 'adherence': 1, 'effectiveness': 9}
{'days': 5, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['push', 'abs']};[{'day': 'Push Day 1', 'exercises': ['Military Press mit SZ-Bar', 'Horizontal traction isometry', 'JM Press', 'Upright Row w/ Dumbbells', 'Yoga exercise: Cow-cat', 'Hercules Pillars']}, {'day': 'Push Day 2', 'exercises': ['Incline Skull Crush', 'Seated Triceps Press', 'Kettlebell Swing', 'Pull Ups on Machine', 'Reverse Wood Chops', 'Dumbbell rear delt row']}, {'day': 'Abs Day', 'exercises': ['Side plank right', 'L Hold', 'Cable Woodchoppers', 'Knee Raises', 'Crunches', 'Plate twist']}, {'day': 'Cardio Day', 'exercises': ['Run', 'Jogging', 'Zone 2 Running', '3D lunge warmup', 'High knees', 'Running']}];{'satisfaction': 8, 'progress': 8, 'adherence': 6, 'effectiveness': 8}
